dateRep,cases,countriesAndTerritories,cNum
23/03/2020,0,Eritrea,
24/03/2020,0,Eritrea,
25/03/2020,0,Eritrea,
26/03/2020,3,Eritrea,
27/03/2020,2,Eritrea,
28/03/2020,0,Eritrea,
29/03/2020,0,Eritrea,
30/03/2020,6,Eritrea,
31/03/2020,0,Eritrea,
1/4/2020,3,Eritrea,
2/4/2020,3,Eritrea,
3/4/2020,4,Eritrea,
4/4/2020,0,Eritrea,0.62908962
5/4/2020,7,Eritrea,0.80065951
6/4/2020,0,Eritrea,0.80065951
7/4/2020,2,Eritrea,0.85784948
8/4/2020,0,Eritrea,0.85784948
9/4/2020,2,Eritrea,0.8292545
10/4/2020,0,Eritrea,0.77206453
11/4/2020,1,Eritrea,0.80065951
12/4/2020,0,Eritrea,0.80065951
13/04/2020,0,Eritrea,0.62908962
14/04/2020,0,Eritrea,0.62908962
15/04/2020,1,Eritrea,0.57189965
16/04/2020,0,Eritrea,0.48611471
17/04/2020,0,Eritrea,0.37173477
18/04/2020,0,Eritrea,0.37173477
19/04/2020,0,Eritrea,0.1715699
20/04/2020,4,Eritrea,0.28594983
21/04/2020,0,Eritrea,0.22875986
22/04/2020,0,Eritrea,0.22875986
23/04/2020,0,Eritrea,0.1715699
24/04/2020,0,Eritrea,0.1715699
25/04/2020,0,Eritrea,0.14297491
26/04/2020,0,Eritrea,0.14297491
27/04/2020,0,Eritrea,0.14297491
28/04/2020,0,Eritrea,0.14297491
29/04/2020,0,Eritrea,0.11437993
30/04/2020,0,Eritrea,0.11437993
1/5/2020,0,Eritrea,0.11437993
2/5/2020,0,Eritrea,0.11437993
3/5/2020,0,Eritrea,0.11437993
4/5/2020,0,Eritrea,0
5/5/2020,0,Eritrea,0
6/5/2020,0,Eritrea,0
7/5/2020,0,Eritrea,0
8/5/2020,0,Eritrea,0
9/5/2020,0,Eritrea,0
10/5/2020,0,Eritrea,0
11/5/2020,0,Eritrea,0
12/5/2020,0,Eritrea,0
13/05/2020,0,Eritrea,0
14/05/2020,0,Eritrea,0
15/05/2020,0,Eritrea,0
16/05/2020,0,Eritrea,0
17/05/2020,0,Eritrea,0
18/05/2020,0,Eritrea,0
19/05/2020,0,Eritrea,0
20/05/2020,0,Eritrea,0
21/05/2020,0,Eritrea,0
22/05/2020,0,Eritrea,0
23/05/2020,0,Eritrea,0
24/05/2020,0,Eritrea,0
25/05/2020,0,Eritrea,0
26/05/2020,0,Eritrea,0
27/05/2020,0,Eritrea,0
28/05/2020,0,Eritrea,0
29/05/2020,0,Eritrea,0
30/05/2020,0,Eritrea,0
31/05/2020,0,Eritrea,0
1/6/2020,0,Eritrea,0
2/6/2020,0,Eritrea,0
3/6/2020,0,Eritrea,0
4/6/2020,1,Eritrea,0.02859498
5/6/2020,1,Eritrea,0.05718997
6/6/2020,0,Eritrea,0.05718997
7/6/2020,0,Eritrea,0.05718997
8/6/2020,0,Eritrea,0.05718997
9/6/2020,0,Eritrea,0.05718997
10/6/2020,0,Eritrea,0.05718997
11/6/2020,0,Eritrea,0.05718997
12/6/2020,0,Eritrea,0.05718997
13/06/2020,0,Eritrea,0.05718997
14/06/2020,24,Eritrea,0.74346955
15/06/2020,31,Eritrea,1.62991401
16/06/2020,13,Eritrea,2.00164879
17/06/2020,12,Eritrea,2.34478858
18/06/2020,10,Eritrea,2.60214342
19/06/2020,11,Eritrea,2.88809325
20/06/2020,0,Eritrea,2.88809325
21/06/2020,1,Eritrea,2.91668823
22/06/2020,0,Eritrea,2.91668823
23/06/2020,0,Eritrea,2.91668823
24/06/2020,0,Eritrea,2.91668823
25/06/2020,0,Eritrea,2.91668823
26/06/2020,1,Eritrea,2.94528321
27/06/2020,23,Eritrea,3.60296782
28/06/2020,24,Eritrea,3.60296782
29/06/2020,0,Eritrea,2.71652335
30/06/2020,0,Eritrea,2.34478858
1/7/2020,12,Eritrea,2.34478858
2/7/2020,0,Eritrea,2.05883875
3/7/2020,12,Eritrea,2.08743373
4/7/2020,0,Eritrea,2.08743373
5/7/2020,0,Eritrea,2.05883875
6/7/2020,0,Eritrea,2.05883875
7/7/2020,0,Eritrea,2.05883875
8/7/2020,0,Eritrea,2.05883875
9/7/2020,0,Eritrea,2.05883875
10/7/2020,17,Eritrea,2.51635847
11/7/2020,0,Eritrea,1.85867387
12/7/2020,0,Eritrea,1.17239429
13/07/2020,0,Eritrea,1.17239429
14/07/2020,0,Eritrea,1.17239429
15/07/2020,0,Eritrea,0.8292545
16/07/2020,0,Eritrea,0.8292545
17/07/2020,19,Eritrea,1.02941938
18/07/2020,0,Eritrea,1.02941938
19/07/2020,0,Eritrea,1.02941938
20/07/2020,0,Eritrea,1.02941938
21/07/2020,0,Eritrea,1.02941938
22/07/2020,0,Eritrea,1.02941938
23/07/2020,0,Eritrea,1.02941938
24/07/2020,10,Eritrea,0.8292545
25/07/2020,0,Eritrea,0.8292545
26/07/2020,2,Eritrea,0.88644446
27/07/2020,0,Eritrea,0.88644446
28/07/2020,2,Eritrea,0.94363443
29/07/2020,0,Eritrea,0.94363443
30/07/2020,0,Eritrea,0.94363443
31/07/2020,14,Eritrea,0.80065951
1/8/2020,0,Eritrea,0.80065951
2/8/2020,0,Eritrea,0.80065951
3/8/2020,0,Eritrea,0.80065951
4/8/2020,3,Eritrea,0.88644446
5/8/2020,0,Eritrea,0.88644446
6/8/2020,0,Eritrea,0.88644446
7/8/2020,0,Eritrea,0.60049464
8/8/2020,3,Eritrea,0.68627958
9/8/2020,0,Eritrea,0.62908962
10/8/2020,0,Eritrea,0.62908962
11/8/2020,0,Eritrea,0.57189965
12/8/2020,0,Eritrea,0.57189965
13/08/2020,0,Eritrea,0.57189965
14/08/2020,0,Eritrea,0.1715699
15/08/2020,0,Eritrea,0.1715699
16/08/2020,0,Eritrea,0.1715699
17/08/2020,0,Eritrea,0.1715699
18/08/2020,0,Eritrea,0.08578495
19/08/2020,19,Eritrea,0.62908962
20/08/2020,0,Eritrea,0.62908962
21/08/2020,0,Eritrea,0.62908962
22/08/2020,2,Eritrea,0.60049464
23/08/2020,0,Eritrea,0.60049464
24/08/2020,0,Eritrea,0.60049464
25/08/2020,0,Eritrea,0.60049464
26/08/2020,9,Eritrea,0.85784948
27/08/2020,0,Eritrea,0.85784948
28/08/2020,2,Eritrea,0.91503945
29/08/2020,0,Eritrea,0.91503945
30/08/2020,1,Eritrea,0.94363443
31/08/2020,0,Eritrea,0.94363443
1/9/2020,0,Eritrea,0.94363443
2/9/2020,1,Eritrea,0.42892474
3/9/2020,0,Eritrea,0.42892474
4/9/2020,11,Eritrea,0.74346955
5/9/2020,0,Eritrea,0.68627958
6/9/2020,0,Eritrea,0.68627958
7/9/2020,0,Eritrea,0.68627958
8/9/2020,0,Eritrea,0.68627958
9/9/2020,11,Eritrea,0.74346955
10/9/2020,0,Eritrea,0.74346955
11/9/2020,20,Eritrea,1.25817924
12/9/2020,0,Eritrea,1.25817924
13/09/2020,0,Eritrea,1.22958425
14/09/2020,0,Eritrea,1.22958425
15/09/2020,0,Eritrea,1.22958425
16/09/2020,0,Eritrea,1.20098927
17/09/2020,3,Eritrea,1.28677422
18/09/2020,0,Eritrea,0.97222941
19/09/2020,0,Eritrea,0.97222941
20/09/2020,0,Eritrea,0.97222941
21/09/2020,0,Eritrea,0.97222941
22/09/2020,0,Eritrea,0.97222941
23/09/2020,0,Eritrea,0.6576846
24/09/2020,0,Eritrea,0.6576846
25/09/2020,0,Eritrea,0.08578495
26/09/2020,5,Eritrea,0.22875986
27/09/2020,6,Eritrea,0.40032976
28/09/2020,0,Eritrea,0.40032976
29/09/2020,0,Eritrea,0.40032976
30/09/2020,0,Eritrea,0.40032976
1/10/2020,0,Eritrea,0.31454481
2/10/2020,0,Eritrea,0.31454481
3/10/2020,6,Eritrea,0.48611471
4/10/2020,17,Eritrea,0.97222941
5/10/2020,0,Eritrea,0.97222941
6/10/2020,0,Eritrea,0.97222941
7/10/2020,0,Eritrea,0.97222941
8/10/2020,0,Eritrea,0.97222941
9/10/2020,7,Eritrea,1.17239429
10/10/2020,0,Eritrea,1.02941938
11/10/2020,9,Eritrea,1.11520432
12/10/2020,0,Eritrea,1.11520432
13/10/2020,0,Eritrea,1.11520432
14/10/2020,0,Eritrea,1.11520432
15/10/2020,0,Eritrea,1.11520432
16/10/2020,0,Eritrea,1.11520432
17/10/2020,8,Eritrea,1.17239429
18/10/2020,0,Eritrea,0.68627958
19/10/2020,3,Eritrea,0.77206453
20/10/2020,27,Eritrea,1.54412906
21/10/2020,0,Eritrea,1.54412906
22/10/2020,0,Eritrea,1.54412906
23/10/2020,5,Eritrea,1.4869391
24/10/2020,4,Eritrea,1.60131903
25/10/2020,0,Eritrea,1.34396419
26/10/2020,0,Eritrea,1.34396419
27/10/2020,0,Eritrea,1.34396419
28/10/2020,0,Eritrea,1.34396419
29/10/2020,0,Eritrea,1.34396419
30/10/2020,0,Eritrea,1.34396419
31/10/2020,0,Eritrea,1.11520432
1/11/2020,2,Eritrea,1.17239429
2/11/2020,0,Eritrea,1.08660934
3/11/2020,0,Eritrea,0.31454481
4/11/2020,17,Eritrea,0.80065951
5/11/2020,0,Eritrea,0.80065951
6/11/2020,4,Eritrea,0.77206453
7/11/2020,0,Eritrea,0.6576846
8/11/2020,7,Eritrea,0.85784948
9/11/2020,0,Eritrea,0.85784948
10/11/2020,0,Eritrea,0.85784948
11/11/2020,0,Eritrea,0.85784948
12/11/2020,0,Eritrea,0.85784948
13/11/2020,0,Eritrea,0.85784948
14/11/2020,2,Eritrea,0.91503945
15/11/2020,0,Eritrea,0.85784948
16/11/2020,0,Eritrea,0.85784948
17/11/2020,0,Eritrea,0.85784948
18/11/2020,0,Eritrea,0.37173477
19/11/2020,25,Eritrea,1.08660934
20/11/2020,9,Eritrea,1.22958425
21/11/2020,0,Eritrea,1.22958425
22/11/2020,24,Eritrea,1.71569896
23/11/2020,0,Eritrea,1.71569896
24/11/2020,7,Eritrea,1.91586384
25/11/2020,0,Eritrea,1.91586384
26/11/2020,0,Eritrea,1.91586384
27/11/2020,8,Eritrea,2.1446237
28/11/2020,0,Eritrea,2.08743373
29/11/2020,11,Eritrea,2.40197854
30/11/2020,0,Eritrea,2.40197854
1/12/2020,0,Eritrea,2.40197854
2/12/2020,0,Eritrea,2.40197854
3/12/2020,0,Eritrea,1.68710398
4/12/2020,17,Eritrea,1.91586384
5/12/2020,38,Eritrea,3.00247318
6/12/2020,0,Eritrea,2.3161936
7/12/2020,0,Eritrea,2.3161936
8/12/2020,17,Eritrea,2.60214342
9/12/2020,0,Eritrea,2.60214342
10/12/2020,0,Eritrea,2.60214342
11/12/2020,7,Eritrea,2.57354844
12/12/2020,0,Eritrea,2.57354844
13/12/2020,55,Eritrea,3.83172768
14/12/2020,0,Eritrea,3.83172768
31/12/2019,0,Estonia,
1/1/2020,0,Estonia,
2/1/2020,0,Estonia,
3/1/2020,0,Estonia,
4/1/2020,0,Estonia,
5/1/2020,0,Estonia,
6/1/2020,0,Estonia,
7/1/2020,0,Estonia,
8/1/2020,0,Estonia,
9/1/2020,0,Estonia,
10/1/2020,0,Estonia,
11/1/2020,0,Estonia,
12/1/2020,0,Estonia,
13/01/2020,0,Estonia,0
14/01/2020,0,Estonia,0
15/01/2020,0,Estonia,0
16/01/2020,0,Estonia,0
17/01/2020,0,Estonia,0
18/01/2020,0,Estonia,0
19/01/2020,0,Estonia,0
20/01/2020,0,Estonia,0
21/01/2020,0,Estonia,0
22/01/2020,0,Estonia,0
23/01/2020,0,Estonia,0
24/01/2020,0,Estonia,0
25/01/2020,0,Estonia,0
26/01/2020,0,Estonia,0
27/01/2020,0,Estonia,0
28/01/2020,0,Estonia,0
29/01/2020,0,Estonia,0
30/01/2020,0,Estonia,0
31/01/2020,0,Estonia,0
1/2/2020,0,Estonia,0
2/2/2020,0,Estonia,0
3/2/2020,0,Estonia,0
4/2/2020,0,Estonia,0
5/2/2020,0,Estonia,0
6/2/2020,0,Estonia,0
7/2/2020,0,Estonia,0
8/2/2020,0,Estonia,0
9/2/2020,0,Estonia,0
10/2/2020,0,Estonia,0
11/2/2020,0,Estonia,0
12/2/2020,0,Estonia,0
13/02/2020,0,Estonia,0
14/02/2020,0,Estonia,0
15/02/2020,0,Estonia,0
16/02/2020,0,Estonia,0
17/02/2020,0,Estonia,0
18/02/2020,0,Estonia,0
19/02/2020,0,Estonia,0
20/02/2020,0,Estonia,0
21/02/2020,0,Estonia,0
22/02/2020,0,Estonia,0
23/02/2020,0,Estonia,0
24/02/2020,0,Estonia,0
25/02/2020,0,Estonia,0
26/02/2020,0,Estonia,0
27/02/2020,0,Estonia,0
28/02/2020,1,Estonia,0.07548195
29/02/2020,0,Estonia,0.07548195
1/3/2020,0,Estonia,0.07548195
2/3/2020,0,Estonia,0.07548195
4/3/2020,1,Estonia,0.1509639
6/3/2020,3,Estonia,0.37740976
7/3/2020,5,Estonia,0.75481952
11/3/2020,3,Estonia,0.98126538
12/3/2020,3,Estonia,1.20771124
13/03/2020,11,Estonia,2.03801271
14/03/2020,52,Estonia,5.96307423
15/03/2020,36,Estonia,8.68042451
16/03/2020,56,Estonia,12.90741384
17/03/2020,34,Estonia,15.47380021
18/03/2020,20,Estonia,16.90795731
19/03/2020,33,Estonia,19.39886173
20/03/2020,9,Estonia,20.0781993
21/03/2020,16,Estonia,21.28591054
22/03/2020,23,Estonia,22.94651349
23/03/2020,20,Estonia,24.22970668
24/03/2020,26,Estonia,25.81482767
25/03/2020,17,Estonia,26.87157501
26/03/2020,35,Estonia,29.28699748
27/03/2020,134,Estonia,38.57127761
28/03/2020,37,Estonia,37.43904832
29/03/2020,65,Estonia,39.62802494
30/03/2020,39,Estonia,38.34483175
31/03/2020,36,Estonia,38.49579566
1/4/2020,30,Estonia,39.25061518
2/4/2020,34,Estonia,39.32609713
3/4/2020,79,Estonia,44.60983379
4/4/2020,103,Estonia,51.17676364
5/4/2020,57,Estonia,53.74315001
6/4/2020,79,Estonia,58.1965852
7/4/2020,11,Estonia,57.06435591
8/4/2020,41,Estonia,58.87592277
9/4/2020,36,Estonia,58.95140472
10/4/2020,22,Estonia,50.49742607
11/4/2020,51,Estonia,51.5541734
12/4/2020,46,Estonia,50.1200163
13/04/2020,5,Estonia,47.55362993
14/04/2020,23,Estonia,46.57236455
15/04/2020,41,Estonia,47.40266602
16/04/2020,29,Estonia,47.02525626
17/04/2020,32,Estonia,43.4776045
18/04/2020,25,Estonia,37.59001223
19/04/2020,53,Estonia,37.28808442
20/04/2020,16,Estonia,32.53272143
21/04/2020,7,Estonia,32.23079362
22/04/2020,17,Estonia,30.41922676
23/04/2020,7,Estonia,28.23025015
24/04/2020,33,Estonia,29.06055162
25/04/2020,13,Estonia,26.19223744
26/04/2020,30,Estonia,24.9845262
27/04/2020,8,Estonia,25.21097206
28/04/2020,4,Estonia,23.77681496
29/04/2020,13,Estonia,21.6633203
30/04/2020,6,Estonia,19.9272354
1/5/2020,23,Estonia,19.24789783
2/5/2020,5,Estonia,17.73825878
3/5/2020,5,Estonia,14.11512507
4/5/2020,1,Estonia,12.98289579
5/5/2020,3,Estonia,12.68096798
6/5/2020,8,Estonia,12.00163041
7/5/2020,2,Estonia,11.62422065
8/5/2020,7,Estonia,9.66168989
9/5/2020,5,Estonia,9.05783427
10/5/2020,8,Estonia,7.39723132
11/5/2020,6,Estonia,7.24626742
12/5/2020,2,Estonia,7.09530351
13/05/2020,5,Estonia,6.49144789
14/05/2020,5,Estonia,6.41596594
15/05/2020,7,Estonia,5.20825471
16/05/2020,8,Estonia,5.43470056
17/05/2020,4,Estonia,5.35921861
18/05/2020,4,Estonia,5.58566447
19/05/2020,10,Estonia,6.11403813
20/05/2020,7,Estonia,6.03855618
21/05/2020,3,Estonia,6.11403813
22/05/2020,6,Estonia,6.03855618
23/05/2020,7,Estonia,6.18952009
24/05/2020,14,Estonia,6.6424118
25/05/2020,2,Estonia,6.34048399
26/05/2020,1,Estonia,6.26500204
27/05/2020,10,Estonia,6.6424118
28/05/2020,6,Estonia,6.71789375
29/05/2020,11,Estonia,7.01982156
30/05/2020,8,Estonia,7.01982156
31/05/2020,6,Estonia,7.17078547
1/6/2020,4,Estonia,7.17078547
2/6/2020,1,Estonia,6.49144789
3/6/2020,0,Estonia,5.96307423
4/6/2020,10,Estonia,6.49144789
5/6/2020,10,Estonia,6.7933757
6/6/2020,20,Estonia,7.77464108
7/6/2020,21,Estonia,8.30301475
8/6/2020,8,Estonia,8.75590646
9/6/2020,1,Estonia,8.75590646
10/6/2020,7,Estonia,8.52946061
11/6/2020,11,Estonia,8.90687037
12/6/2020,7,Estonia,8.60494256
13/06/2020,5,Estonia,8.3784967
14/06/2020,3,Estonia,8.15205084
15/06/2020,0,Estonia,7.85012304
16/06/2020,1,Estonia,7.85012304
17/06/2020,1,Estonia,7.92560499
18/06/2020,2,Estonia,7.32174937
19/06/2020,0,Estonia,6.56692985
20/06/2020,2,Estonia,5.20825471
21/06/2020,2,Estonia,3.77409761
22/06/2020,0,Estonia,3.170242
23/06/2020,0,Estonia,3.09476004
24/06/2020,1,Estonia,2.64186833
25/06/2020,1,Estonia,1.88704881
26/06/2020,1,Estonia,1.43415709
27/06/2020,2,Estonia,1.20771124
28/06/2020,0,Estonia,0.98126538
29/06/2020,1,Estonia,1.05674733
30/06/2020,0,Estonia,0.98126538
1/7/2020,2,Estonia,1.05674733
2/7/2020,0,Estonia,0.90578343
3/7/2020,1,Estonia,0.98126538
4/7/2020,1,Estonia,0.90578343
5/7/2020,2,Estonia,0.90578343
6/7/2020,0,Estonia,0.90578343
7/7/2020,1,Estonia,0.98126538
8/7/2020,1,Estonia,0.98126538
9/7/2020,8,Estonia,1.50963905
10/7/2020,8,Estonia,2.03801271
11/7/2020,2,Estonia,2.03801271
12/7/2020,1,Estonia,2.11349466
13/07/2020,0,Estonia,2.03801271
14/07/2020,0,Estonia,2.03801271
15/07/2020,1,Estonia,1.96253076
16/07/2020,1,Estonia,2.03801271
17/07/2020,0,Estonia,1.96253076
18/07/2020,4,Estonia,2.18897662
19/07/2020,1,Estonia,2.11349466
20/07/2020,0,Estonia,2.11349466
21/07/2020,0,Estonia,2.03801271
22/07/2020,1,Estonia,2.03801271
23/07/2020,3,Estonia,1.66060295
24/07/2020,2,Estonia,1.20771124
25/07/2020,1,Estonia,1.13222928
26/07/2020,5,Estonia,1.43415709
27/07/2020,1,Estonia,1.50963905
28/07/2020,4,Estonia,1.81156685
29/07/2020,0,Estonia,1.7360849
30/07/2020,4,Estonia,1.96253076
31/07/2020,9,Estonia,2.64186833
1/8/2020,13,Estonia,3.3212059
2/8/2020,8,Estonia,3.84957957
3/8/2020,7,Estonia,4.37795323
4/8/2020,1,Estonia,4.45343518
5/8/2020,11,Estonia,5.20825471
6/8/2020,22,Estonia,6.6424118
7/8/2020,11,Estonia,7.32174937
8/8/2020,9,Estonia,7.92560499
9/8/2020,14,Estonia,8.60494256
10/8/2020,5,Estonia,8.90687037
11/8/2020,6,Estonia,9.05783427
12/8/2020,9,Estonia,9.73717184
13/08/2020,7,Estonia,9.9636177
14/08/2020,0,Estonia,9.28428013
15/08/2020,3,Estonia,8.52946061
16/08/2020,7,Estonia,8.45397865
17/08/2020,6,Estonia,8.3784967
18/08/2020,2,Estonia,8.45397865
19/08/2020,8,Estonia,8.2275328
20/08/2020,7,Estonia,7.09530351
21/08/2020,20,Estonia,7.77464108
22/08/2020,17,Estonia,8.3784967
23/08/2020,21,Estonia,8.90687037
24/08/2020,7,Estonia,9.05783427
25/08/2020,3,Estonia,8.83138842
26/08/2020,19,Estonia,9.58620794
27/08/2020,17,Estonia,10.34102746
28/08/2020,14,Estonia,11.39777479
29/08/2020,18,Estonia,12.53000408
30/08/2020,20,Estonia,13.51126946
31/08/2020,10,Estonia,13.81319726
1/9/2020,2,Estonia,13.81319726
2/9/2020,20,Estonia,14.71898069
3/9/2020,20,Estonia,15.70024607
4/9/2020,26,Estonia,16.15313778
5/9/2020,15,Estonia,16.00217388
6/9/2020,34,Estonia,16.98343926
7/9/2020,25,Estonia,18.3421144
8/9/2020,16,Estonia,19.32337978
9/9/2020,32,Estonia,20.30464516
10/9/2020,22,Estonia,20.68205492
11/9/2020,15,Estonia,20.75753687
12/9/2020,32,Estonia,21.8142842
13/09/2020,23,Estonia,22.04073006
14/09/2020,21,Estonia,22.87103154
15/09/2020,22,Estonia,24.38067058
16/09/2020,24,Estonia,24.68259839
17/09/2020,34,Estonia,25.73934572
18/09/2020,22,Estonia,25.43741791
19/09/2020,36,Estonia,27.02253891
20/09/2020,61,Estonia,29.06055162
21/09/2020,49,Estonia,30.87211848
22/09/2020,17,Estonia,30.94760043
23/09/2020,35,Estonia,31.17404629
24/09/2020,57,Estonia,33.81591461
25/09/2020,43,Estonia,35.92940928
26/09/2020,42,Estonia,36.6842288
27/09/2020,47,Estonia,38.49579566
28/09/2020,35,Estonia,39.55254299
29/09/2020,67,Estonia,42.94923084
30/09/2020,48,Estonia,44.76079769
1/10/2020,56,Estonia,46.42140064
2/10/2020,79,Estonia,50.72387192
3/10/2020,57,Estonia,52.30899292
4/10/2020,70,Estonia,52.98833049
5/10/2020,30,Estonia,51.5541734
6/10/2020,10,Estonia,51.02579973
7/10/2020,42,Estonia,51.5541734
8/10/2020,56,Estonia,51.47869144
9/10/2020,45,Estonia,51.62965535
10/10/2020,49,Estonia,52.15802902
11/10/2020,37,Estonia,51.40320949
12/10/2020,19,Estonia,50.19549826
13/10/2020,18,Estonia,46.4968826
14/10/2020,25,Estonia,44.76079769
15/10/2020,39,Estonia,43.4776045
16/10/2020,33,Estonia,40.0054347
17/10/2020,37,Estonia,38.49579566
18/10/2020,35,Estonia,35.85392733
19/10/2020,26,Estonia,35.55199952
20/10/2020,7,Estonia,35.32555366
21/10/2020,42,Estonia,35.32555366
22/10/2020,44,Estonia,34.41977023
23/10/2020,76,Estonia,36.75971075
24/10/2020,53,Estonia,37.06163856
25/10/2020,51,Estonia,38.11838589
26/10/2020,60,Estonia,41.21314594
27/10/2020,17,Estonia,41.13766398
28/10/2020,37,Estonia,42.04344741
29/10/2020,125,Estonia,48.53489531
30/10/2020,81,Estonia,52.15802902
31/10/2020,100,Estonia,56.91339201
1/11/2020,134,Estonia,64.38610528
2/11/2020,80,Estonia,68.4621307
3/11/2020,61,Estonia,72.53815613
4/11/2020,79,Estonia,75.33098836
5/11/2020,208,Estonia,87.71002853
6/11/2020,131,Estonia,91.86153591
7/11/2020,241,Estonia,106.0521429
8/11/2020,228,Estonia,119.4124485
9/11/2020,192,Estonia,129.3760662
10/11/2020,125,Estonia,137.528117
11/11/2020,126,Estonia,144.2460108
12/11/2020,132,Estonia,144.7743844
13/11/2020,373,Estonia,166.8151145
14/11/2020,267,Estonia,179.4206005
15/11/2020,0,Estonia,169.3060189
16/11/2020,489,Estonia,200.1781374
17/11/2020,211,Estonia,211.5004303
18/11/2020,185,Estonia,219.5015172
19/11/2020,271,Estonia,224.2568802
20/11/2020,411,Estonia,245.3918268
21/11/2020,361,Estonia,254.4496611
22/11/2020,299,Estonia,259.8088797
23/11/2020,349,Estonia,271.6595462
24/11/2020,232,Estonia,279.7361151
25/11/2020,203,Estonia,285.5482254
26/11/2020,382,Estonia,304.4187135
27/11/2020,414,Estonia,307.5134735
28/11/2020,368,Estonia,315.1371507
29/11/2020,375,Estonia,343.4428828
30/11/2020,354,Estonia,333.2528193
1/12/2020,256,Estonia,336.6495071
2/12/2020,189,Estonia,336.9514349
3/12/2020,522,Estonia,355.8974049
4/12/2020,450,Estonia,358.8412011
5/12/2020,470,Estonia,367.0687339
6/12/2020,561,Estonia,386.8450054
7/12/2020,478,Estonia,396.5821772
8/12/2020,248,Estonia,397.7898884
9/12/2020,284,Estonia,403.9039266
10/12/2020,544,Estonia,416.1320028
11/12/2020,544,Estonia,425.9446566
12/12/2020,358,Estonia,425.1898371
13/12/2020,757,Estonia,454.0239429
14/12/2020,342,Estonia,453.1181595
15/03/2020,1,Eswatini,
16/03/2020,0,Eswatini,
17/03/2020,0,Eswatini,
18/03/2020,0,Eswatini,
19/03/2020,0,Eswatini,
20/03/2020,0,Eswatini,
21/03/2020,0,Eswatini,
22/03/2020,0,Eswatini,
23/03/2020,3,Eswatini,
24/03/2020,0,Eswatini,
25/03/2020,0,Eswatini,
26/03/2020,0,Eswatini,
27/03/2020,2,Eswatini,
28/03/2020,3,Eswatini,0.78388131
29/03/2020,0,Eswatini,0.69678339
30/03/2020,0,Eswatini,0.69678339
31/03/2020,0,Eswatini,0.69678339
1/4/2020,0,Eswatini,0.69678339
2/4/2020,0,Eswatini,0.69678339
3/4/2020,0,Eswatini,0.69678339
4/4/2020,0,Eswatini,0.69678339
5/4/2020,0,Eswatini,0.69678339
6/4/2020,0,Eswatini,0.43548962
7/4/2020,1,Eswatini,0.52258754
8/4/2020,0,Eswatini,0.52258754
9/4/2020,2,Eswatini,0.69678339
10/4/2020,0,Eswatini,0.52258754
11/4/2020,0,Eswatini,0.26129377
12/4/2020,2,Eswatini,0.43548962
13/04/2020,0,Eswatini,0.43548962
14/04/2020,1,Eswatini,0.52258754
15/04/2020,0,Eswatini,0.52258754
16/04/2020,1,Eswatini,0.60968546
17/04/2020,0,Eswatini,0.60968546
18/04/2020,3,Eswatini,0.87097923
19/04/2020,0,Eswatini,0.87097923
20/04/2020,3,Eswatini,1.132273
21/04/2020,2,Eswatini,1.21937093
22/04/2020,0,Eswatini,1.21937093
23/04/2020,7,Eswatini,1.65486054
24/04/2020,1,Eswatini,1.74195847
25/04/2020,8,Eswatini,2.43874185
26/04/2020,0,Eswatini,2.26454601
27/04/2020,19,Eswatini,3.91940655
28/04/2020,6,Eswatini,4.35489617
29/04/2020,6,Eswatini,4.87748371
30/04/2020,20,Eswatini,6.53234425
1/5/2020,9,Eswatini,7.31622556
2/5/2020,6,Eswatini,7.57751933
3/5/2020,2,Eswatini,7.75171518
4/5/2020,4,Eswatini,7.8388131
5/5/2020,4,Eswatini,8.01300895
6/5/2020,0,Eswatini,8.01300895
7/5/2020,7,Eswatini,8.01300895
8/5/2020,30,Eswatini,10.53884872
9/5/2020,6,Eswatini,10.36465288
10/5/2020,4,Eswatini,10.71304457
11/5/2020,9,Eswatini,9.84206534
12/5/2020,3,Eswatini,9.58077157
13/05/2020,9,Eswatini,9.84206534
14/05/2020,3,Eswatini,8.36140064
15/05/2020,0,Eswatini,7.57751933
16/05/2020,3,Eswatini,7.31622556
17/05/2020,12,Eswatini,8.18720479
18/05/2020,1,Eswatini,7.92591102
19/05/2020,0,Eswatini,7.57751933
20/05/2020,5,Eswatini,8.01300895
21/05/2020,9,Eswatini,8.18720479
22/05/2020,3,Eswatini,5.83556086
23/05/2020,0,Eswatini,5.31297332
24/05/2020,18,Eswatini,6.53234425
25/05/2020,12,Eswatini,6.79363802
